SPEEDY BRAKE AUTO CENTRES,4002 MACLEOD TR SE,"(51.0182575125939, -114.062339514107)",,
SOLUXE RESTAURANT,302 CENTRE ST SE,"(51.0500685161731, -114.062354464881)",,
BARCELONA TAVERN,501 8 AV SW,"(51.045515770957, -114.071838302246)",,
ALBERTA PRO-WEST,#4A 3911A BRANDON ST SE,"(51.0193135210448, -114.052555527377)",,
THANH LONG NOODLE HOUSE,1204 17 AV SW,"(51.0381120998371, -114.089625844909)",,
PHOENIX GRILL,#335 16061 MACLEOD TR SE,"(50.9070814994952, -114.06521220991)",,
CALGARY COMMUNITY THEATRE,375 BERMUDA DR NW,"(51.1316675587153, -114.085222410453)",,
MAC'S CONVENIENCE STORE #2172 (CONCOURSE C),2000 AIRPORT RD NE,"(51.1289921492459, -114.006647468536)",,
HUDSON EURO CAFE # 1394,#3901DC 2016T AIRPORT RD NE,"(51.1315581936997, -114.006555995687)",,
ETERNAL HEALTH & WELLNESS,#314 6707 ELBOW DR SW,"(50.9934662660466, -114.084308761117)",,
CUSTOM PARK & LEISURE,4217 16A ST SE,"(51.0160500942393, -114.021240679756)",,
SAFEWAY #285,99 CROWFOOT CR NW,"(51.1262613173472, -114.201033580932)",,
ROCKMOUNT,1745 13 ST SW,"(51.0361565394865, -114.093521006211)",,
CREATIONS CUSTOM FASHION DESIGN & ALTERATION,#136 328 CENTRE ST SE,"(51.0495683812247, -114.06173560558)",,
STARBUCKS COFFEE #4392,#1L 6455 MACLEOD TR SW,"(50.9979758797472, -114.0738360896)",,
LOUNGE EIGHTEEN,1005 17 AV SW,"(51.0376030086284, -114.084705713895)",,
SINBAD'S EATERY & PUB,#8 6815 TEMPLE DR NE,"(51.0919967355755, -113.939111589575)",,
GALLAGHER'S PUB AND EATERY,#10 5010 4 ST NE,"(51.0968298398944, -114.052956791046)",,
CARRIAGE HOUSE*,9030 MACLEOD TR SE,"(50.9728260519631, -114.0699552241)",,
LYNNWOOD ROOFING,4073 OGDEN RD SE,"(51.0182910609575, -114.023121425032)",,
WENDYS,#80 475 36 ST NE,"(51.0558715922575, -113.982465662053)",,
CANADIAN ENERGY CALGARY,#119 10550 42 ST SE,"(50.9586439728431, -113.973314441766)",,
REPLENISH HEALTH,#1G 8330 MACLEOD TR SE,"(50.9786841621204, -114.069687928413)",,
TWISTED ELEMENT (THE),1006 11 AV SW,"(51.0432258052221, -114.084372779315)",,
SCIOPTIC,#13 1916B 30 AV NE,"(51.0800061788443, -114.013862973744)",,
INDIAN AROMA,#13 7750 RANCHVIEW DR NW,"(51.1207095084319, -114.180270301702)",,
HOME DEPOT CANADA* #7061,343 36 ST NE,"(51.0530167122201, -113.985103226023)",,
CITADEL (THE),520 5 ST NE,"(51.0568214309939, -114.049701796529)",,
TASSILI GROCERY AND HALAL MEAT,#3 908 EDMONTON TR NE,"(51.0600592662927, -114.053975547237)",,
RAYACOM,1528 9 AV SE,"(51.0386503898024, -114.026959862357)",,
MONTANA'S (CROWFOOT),112 CROWFOOT TC NW,"(51.1286087667726, -114.202982314471)",,
FLEET PRODUCTS,3319 114 AV SE,"(50.9488621359766, -113.990354782215)",,
SOUTHPORT SUPERSTORE GAS BAR,10506 SOUTHPORT RD SW,"(50.960638772827, -114.072377286385)",,
FREEDOM MOBILE,#140 55 CASTLERIDGE BV NE,"(51.0985290237447, -113.961385671952)",,
MR SCHNAPPS,#216 70 SHAWVILLE BV SE,"(50.9059385763143, -114.064276875897)",,
OUTER SPACE STORAGE,#100 4279 120 AV SE,"(50.9425123789, -113.973620657703)",,
STATION 52,#110 1806 52 ST SE,"(51.0365335499198, -113.95754530835)",,
BOW RIVER PAVING (CALGARY),3652 44 AV SE,"(51.0140899378163, -113.979056621966)",,
AIRWAYS BRAKE & MUFFLER,1936 30 AV NE,"(51.0800325619604, -114.012730876079)",,
FRIENDS LIQUOR STORE,#1122 4818 WESTWINDS DR NE,"(51.1014727933582, -113.965235297791)",,
ELBOW RIVER SPORTS THERAPY CLINIC,#406 320 23 AV SW,"(51.0327011309133, -114.069994957413)",,
LUCKY GRANITE,#103 4632 1 ST SE,"(51.0118979417373, -114.061362949891)",,
BOW VALLEY MILLWORK,4015 2 ST NE,"(51.0884712592699, -114.057804779276)",,
GLO ANTI-AGING TREATMENT BAR,813 14 ST NW,"(51.0591383151714, -114.095197819011)",,
E DISPLAY,#340 600 CROWFOOT CR NW,"(51.1295344722119, -114.204151428629)",,
NEW DAY NGAY MOI BILLIARD & CAFE,#13 5315 17 AV SE,"(51.0373440942967, -113.956947313495)",,
DC DANCE CLUB,#223 1235 26 AV SE,"(51.0300886940841, -114.035357593919)",,
BURGER KING #12848,#800 500 COUNTRY HILLS BV NE,"(51.1546106147912, -114.053068129634)",,
JUGO JUICE,119 8 AV SW,"(51.0453174362272, -114.064172689616)",,
FIT BODY BOOT CAMP - CALGARY SOUTH,#100 14707 BANNISTER RD SE,"(50.9209273212024, -114.069707579782)",,
CALGARY GOLF & COUNTRY CLUB,909 50 AV SW,"(51.0083761597232, -114.083389204919)",,
LEE VALLEY TOOLS,7261 11 ST SE,"(50.9895097121697, -114.040651707946)",,
SCRAPENDIPITY,#208 3400 14 ST NW,"(51.0825638248898, -114.094184396647)",,
KICKS SPORTING GOODS,#680 9737 MACLEOD TR SW,"(50.9666543660517, -114.073633568238)",,
T G JUICE BAR,#215 3509 17 AV SE,"(51.0373865791184, -113.983785748625)",,
BUBBLES - WINE & TAPAS BAR,#4201T 2000D AIRPORT RD NE,"(51.1289921492459, -114.006647468536)",,
NHO SAIGON VIETNAMESE CUISINE & COFFEE,2111 33 AV SW,"(51.0237996319147, -114.110032431148)",,
HUDSON NEWS,#6801F 2000D AIRPORT RD NE,"(51.1289921492459, -114.006647468536)",,
AMBASSADOR MOTOR INN,802 16 AV NE,"(51.0674736273471, -114.043198142831)",,
RUNDLE CONVENIENCE STORE,#1 4801 26 AV NE,"(51.0769720900686, -113.965888545362)",,
STRATHCONA SOBEYS SPIRITS WINE COLD BEER,#410 555 STRATHCONA BV SW,"(51.0482051275935, -114.185436114057)",,
DRUG + BEAN (MISSION),#120 2210 2 ST SW,"(51.032441713529, -114.067141317669)",,
SUNTERRA MARKETPLACE,#20 803 49 AV SW,"(51.0093331454848, -114.081810883333)",,
MOMENTUM HEALTH WEST SPRINGS,#2200 8561 8A AV SW,"(51.0610802286061, -114.209304629181)",,
BOWNESS PUB,#76 7930 BOWNESS RD NW,"(51.0904428826495, -114.199922540714)",,
SENTINEL PROTECTION SERVICES*,#335 3132 26 ST NE,"(51.0797986969641, -113.997311026251)",,
WATCH WAREHOUSE (THE),#107 2323 32 AV NE,"(51.080518617509, -114.006373312736)",,
PROVIDENCE CARE CENTRE,149 PROVIDENCE BV SE,"(50.9207046189033, -114.063588044215)",,
LE CHIC HAIR SALON,#303 2335 162 AV SW,"(50.9052164720664, -114.111022769535)",,
BOLT SUPPLY HOUSE (THE),3909A MANCHESTER RD SE,"(51.0192445040342, -114.05949482109)",,
SWIFTY'S,#2 20 DOUGLAS WOODS DR SE,"(50.9432450246524, -114.001564072396)",,
NUTRITION HOUSE,#1783 1632 14 AV NW,"(51.0659243415046, -114.09987597665)",,
CELLULAR WHOLESALING CO,#7 1725 30 AV NE,"(51.0792557841807, -114.016608984389)",,
BROKEN PLATES (WILLOW PARK),#590 10816 MACLEOD TR SE,"(50.9569169248885, -114.070651456798)",,
POWERHOUSE DATA CENTRE GROUP,3320 8 ST SE,"(51.0244795526977, -114.043122166514)",,
MONTGOMERY LOONIE PLUS STORE,5032B 16 AV NW,"(51.0741644962577, -114.165247735306)",,
DELTA CALGARY AIRPORT,2001 AIRPORT RD NE,"(51.1310785822294, -114.008325052223)",,
CROSSPOINTE PHARMACY,#7 4527 8 AV SE,"(51.0443493017398, -113.969199909285)",,
BONNIE TEMPLE,#124 45 EDENWOLD DR NW,"(51.12693862127, -114.139441461516)",,
THINGS REMEMBERED #5071,#1411 3800 MEMORIAL DR NE,"(51.0556801155426, -113.979156540166)",,
TEMPLE COMMUNITY,167 TEMPLEGREEN RD NE,"(51.0874231435498, -113.944874539938)",,
STAR BUILDING MATERIALS,2345 ALYTH RD SE,"(51.0328695570607, -114.025621695697)",,
GARMENT EXPRESS,#9 700 33 ST NE,"(51.0582927957701, -113.985189909164)",,
EMBARCADERO WINE & OYSTER BAR (THE),208 17 AV SE,"(51.0380247799289, -114.060514454385)",,
SAFEWAY GAS BAR #293,70 SHAWVILLE BV SE,"(50.9046494408147, -114.065787678948)",,
DOGTOPIA,#3 1404 44 AV NE,"(51.0920900726602, -114.029798318357)",,
BREDIN INSTITUTE CENTRE FOR LEARNING,#500 744 4 AV SW,"(51.0500512317424, -114.078225473087)",,
SOLO LIQUOR STORE,2141 18 AV NE,"(51.0686183837212, -114.009749651981)",,
HOTSHOP HOT YOGA & SPIN,#208 4625 VARSITY DR NW,"(51.091353473614, -114.153997339656)",,
TIMES TWO GIFTS AND PROMOTIONS,424 28 ST NE,"(51.0558775256807, -113.992037092694)",,
CALGARY WEST CAMPGROUND,221 101 ST SW,"(51.0833738021476, -114.235082203335)",,
BONAVISTA BARBERS,#113A 755 LAKE BONAVISTA DR SE,"(50.9422696848118, -114.047094600374)",,
SUNALTA SHELL,1304 14 ST SW,"(51.0410113643947, -114.094181155123)",,
REAL CANADIAN LIQUORSTORE,7240 4 ST NW,"(51.1173908799243, -114.069799094946)",,
HILTI CANADA,#1 2520 23 ST NE,"(51.0750674938309, -114.002679138668)",,
DOLLAR PLUS CONVENIENCE STORE,1921 CENTRE ST NW,"(51.0694509471565, -114.063096182895)",,
STARBUCKS COFFEE #20883,83 BOWRIDGE DR NW,"(51.0845990734759, -114.207389400649)",,
PAPYRUS,#161 317 7 AV SW,"(51.0461989649344, -114.069129045822)",,
ARCHITECT TATTOOS,#3105 380 CANYON MEADOWS DR SE,"(50.9311675600909, -114.063627776559)",,
CAREWEST ROYAL PARK GIFT SHOP,4222 SARCEE RD SW,"(51.0163455947251, -114.135432038283)",,
PETRO CANADA NEIGHBOURS,1920 4 ST SW,"(51.0356432840102, -114.070927553648)",,
GLENN'S JOB SITE 1 SPORTS BAR,#106 3709 26 AV NE,"(51.0774512004322, -113.980581164981)",,
DALROY CONTROLS,#7B 416 MERIDIAN RD SE,"(51.0501894696336, -114.000056437358)",,
COBALT INDUSTRIAL SUPPLY & SERVICES,#9 1815 27 AV NE,"(51.0763472810663, -114.016249600553)",,
STARBUCKS COFFEE #7196,1100 1 ST SE,"(51.0418999623416, -114.060337617278)",,
DESNA CONTROLS & WEIGHING,412 MANITOU RD SE,"(51.0117249705602, -114.055794172732)",,
D2UE,2005B 4 ST SW,"(51.0348352192058, -114.071840931038)",,
J L C ELECTRIC,#7 215 39 AV NE,"(51.0875198274239, -114.058900988101)",,
BUDGET BOX GUY,#5 1255 45 AV NE,"(51.0931135412717, -114.033976512797)",,
CROWN GRANITE & MARBLE,3519 62 AV SE,"(50.9974976837013, -113.985429632323)",,
HALLMARK CARDS,#5GA 3625 SHAGANAPPI TR NW,"(51.0847250634681, -114.155408270939)",,
ORTHOPAEDIC MASSAGE*CONSULTANTS,#228 4411 16 AV NW,"(51.0679167224483, -114.15896371344)",,
GEAR CENTRE (THE),7170 BLACKFOOT TR SE,"(50.9892756256148, -114.051359272496)",,
GENESIS PHYSIOTHERAPY,7555 FALCONRIDGE BV NE,"(51.1204804747916, -113.948648113563)",,
JAMES JOYCE PUB,#100 114 8 AV SW,"(51.045811132621, -114.063916684456)",,
7-ELEVEN (CANADA STORE 37792),44 SANDARAC DR NW,"(51.1326594162681, -114.098978574788)",,
TIM HORTONS,#1223 3800 MEMORIAL DR NE,"(51.0556801155426, -113.979156540166)",,
VIKING AIR,#77 770 MCTAVISH RD NE,"(51.096646699722, -114.015753027226)",,
ALLEGRO MUSIC,#3149 150 MILLRISE BV SW,"(50.9140869910975, -114.071324477695)",,
MISSION COURT,138 24 AV SW,"(51.0316516047926, -114.066235744284)",,
TOM'S HOUSE OF PIZZA,4812 CENTRE ST NE,"(51.0952246091527, -114.061934107078)",,
DHQ DIGITAL HEADQUARTERS IMAGING CENTRE,#100 635 6 AV SW,"(51.0475295954581, -114.075847291061)",,
SCULPT AESTHETICS,#112 10333 SOUTHPORT RD SW,"(50.962944025436, -114.073261163376)",,
DELTA CALGARY DOWNTOWN,209 4 AV SE,"(51.0487781478513, -114.059636105451)",,
HOTSHOP HOT YOGA & SPIN,#910 19369 SHERIFF KING ST SW,"(50.8778266114491, -114.07280935953)",,
ALBERTA BOOTH (2009),#5 1304 44 AV NE,"(51.0921832524567, -114.032565127121)",,
AIR ALPINE INNOVATIVE RESEARCH,#3 3855 64 AV SE,"(50.9961233058413, -113.977926005481)",,
CASH CASINO PLACE,#101 4040 BLACKFOOT TR SE,"(51.0187852242891, -114.047494911134)",,
COUNTRY HILLS VETERINARY CLINIC,#214 5149 COUNTRY HILLS BV NW,"(51.1374083419932, -114.158763255523)",,
ADJUST YOUR HEALTH - NORTH,#230 15 ROYAL VISTA PL NW,"(51.1508909478987, -114.210071956986)",,
TROJAN BUILDING MAINTENANCE,#1 3500 27 ST NE,"(51.0841293472573, -113.993910608227)",,
CAFFE ARTIGIANO,#203 530 8 AV SW,"(51.046310096855, -114.072932288721)",,
CAMPANA PLACE,609 14 ST NW,"(51.0569147894663, -114.095186400542)",,
BOLT SUPPLY HOUSE (THE),3437 12 ST NE,"(51.0828849560501, -114.030341544497)",,
MERCATO  INTERNATIONAL,2224 4 ST SW,"(51.0326878301216, -114.071160534269)",,
KENSINGTON RIVERSIDE INN,1126 MEMORIAL DR NW,"(51.0519040022647, -114.087505216079)",,
CORNEL'S WORLD,#106 2748 37 AV NE,"(51.087228114382, -113.995340445116)",,
I KITCHEN,#7 1313 44 AV NE,"(51.091375693784, -114.031295902914)",,
CALGARY OLYMPIC DEVELOPMENT ASSOCIATION,88 CANADA OLYMPIC RD SW,"(51.0824210747336, -114.215347823435)",,
D & B LUMBER & SUPPLIES,9016 40 ST SE,"(50.9732333540166, -113.975418598084)",,
7-ELEVEN (CANADA STORE #37782H),99 SHAWVILLE BV SE,"(50.9045183363951, -114.067080729437)",,
PITA BASKET CAFE,503 6 ST SW,"(51.0485068005177, -114.076527404468)",,
RICKY'S ALL DAY GRILL,7 CROWFOOT RI NW,"(51.1253798964255, -114.211655554608)",,
CAPRI PIZZA & STEAK HOUSE,1704 EDMONTON TR NE,"(51.0672525233802, -114.055699821509)",,
REXALL / PHARMA PLUS PHARMACIES #7260,#10 3301 17 AV SE,"(51.0372144842683, -113.987650627356)",,
3 AMIGOS TEQUILA CANADA,#3 4539 6 ST NE,"(51.092441716061, -114.049165103289)",,
BALKAN DELI & RESTAURANT,#2 6115 4 ST SE,"(50.9983500622164, -114.054413322614)",,
GREEK ORTHODOX CHURCH,1 TAMARAC CR SW,"(51.0481845804421, -114.137515397533)",,
CANADIAN TIRE,9940 MACLEOD TR SE,"(50.9627346695794, -114.070023322742)",,
REAL CANADIAN SUPERSTORE #1575,5251 COUNTRY HILLS BV NW,"(51.1364706526354, -114.161227075535)",,
LIQUOR DEPOT AT DOVER,#13 3525 26 AV SE,"(51.0299378302388, -113.983031864865)",,
BOON MANUAL THERAPY,#202 310 16 AV NW,"(51.0672197468369, -114.068164943011)",,
SADDLEROOM GRILL,#461 555 SADDLEDOME RI SE,"(51.0374313688625, -114.051949120974)",,
OVERTIME SPORTS BAR,#20 3745 MEMORIAL DR SE,"(51.0517911551992, -113.978892655582)",,
T & R MASSAGE,#C 1607 CENTRE ST NW,"(51.0663710134642, -114.062831022111)",,
WELLNESS STUDIO (THE),1603 20 AV NW,"(51.0703428976726, -114.097454283832)",,
DEERFOOT CARPET & FLOORING,#120 6170 12 ST SE,"(50.9971931725236, -114.035215659369)",,
SAFEWAY #263,1818 CENTRE ST NE,"(51.0683336012175, -114.06097247567)",,
SHOPPERS DRUG MART #2390,1622 37 ST SW,"(51.0396815813492, -114.139817188409)",,
PAD THAI,3106B 4 ST NW,"(51.0799185425886, -114.071034810453)",,
D & M PHARMACY,1505 19 ST NW,"(51.0656656827395, -114.106747410501)",,
7 ELEVEN FOOD STORE #26509,4444 16 AV NW,"(51.0690484379272, -114.158689194312)",,
WAL-MART CANADA,#100 310 SHAWVILLE BV SE,"(50.9008493222226, -114.061408149406)",,
TACTICAL SOLUTIONS CANADA,4542 MANILLA RD SE,"(51.0130938681801, -114.049970304453)",,
7 ELEVEN FOOD STORE #33296H,#100 11488 24 ST SE,"(50.9538778771388, -113.99985728198)",,
SHOPPERS DRUG MART #361,#24 7740 18 ST SE,"(50.9840268471335, -114.014425738541)",,
MY DONAIR,#132 55 CASTLERIDGE BV NE,"(51.0985290237447, -113.961385671952)",,
JACK ASTOR'S BAR & GRILL,9823 MACLEOD TR SW,"(50.9655005182274, -114.07332881298)",,
ORANGE THEORY FITNESS,#190 19489 SETON CR SE,"(50.8813247564449, -113.959289176197)",,
BEAUTIFUL YOU SALON,2008 36 ST SE,"(51.0358974095439, -113.981128112459)",,
STEPHENSON'S RENTAL SERVICES,2909 SUNRIDGE WY NE,"(51.0685968416708, -113.99773982116)",,
ALBERN COINS & FOREIGN EXCHANGE,1615 CENTRE ST NW,"(51.0665820021581, -114.06288540737)",,
SHOPPERS DRUG MART #2384,2555 WOODVIEW DR SW,"(50.9408637852229, -114.121279229714)",,
PAPER PANACHE INVITATIONS & DESIGN,#108 500 CENTRE ST SE,"(51.0478459524672, -114.062020077137)",,
RICK'S GROCERY,#11 1603 62 AV SE,"(50.9974428611865, -114.020148814125)",,
ORIGINAL JOE'S RESTAURANT & BAR,2120 4 ST SW,"(51.0335801043785, -114.07124468024)",,
7 ELEVEN FOOD STORE #22824,#18 7196 TEMPLE DR NE,"(51.0910272446808, -113.957145993438)",,
BLACK BULL PUB,53 HUNTERHORN RD NE,"(51.1113261588143, -114.053122004128)",,
ALPHA CARE PHARMACY,#411 3508 32 AV NE,"(51.083143158437, -113.984438385593)",,
JEB ELECTRIC,#9 1826 25 AV NE,"(51.0752210121838, -114.015236621426)",,
CALGARY CO-OP CAR WASH #07,#3 5505 SHAGANAPPI TR NW,"(51.1027642623412, -114.146003050029)",,
ABE'S BARBER AND TANNING,#110A 10325 BONAVENTURE DR SE,"(50.9606829531137, -114.070166493706)",,
ROCK CAFE AND RESTAURANT (THE),1446 17 AV SW,"(51.0380233621105, -114.095689948892)",,
THAI EXPRESS,#106F 2525 36 ST NE,"(51.0741886674399, -113.985683366276)",,
SOMA HAMMAM & SPA,3750 MARKET ST SE,"(50.880129798299, -113.955763220006)",,
T & C MOTOR HOTEL*,1825 50 ST SE,"(51.0367105299505, -113.962371373015)",,
STEWART DRUMMOND STUDIOS,5836 BURBANK RD SE,"(51.0021616334133, -114.044322828229)",,
ALFORNO BAKERY & CAFE,222 7 ST SW,"(51.0514021812631, -114.078148064015)",,
SOBEYS TUSCANY,#2020 11300 TUSCANY BV NW,"(51.1247977022767, -114.248386288465)",,
SOPHIES PIZZA,4808 RICHMOND RD SW,"(51.0190064725371, -114.155914646283)",,
BAO ANH HERBAL,#1G 4710 17 AV SE,"(51.0382053964549, -113.967657068903)",,
PACIFIC WEST SYSTEMS SUPPLY,4910 BUILDERS RD SE,"(51.0102543366028, -114.058854857243)",,
AEROSPACE MUSEUM,4629 MCCALL WY NE,"(51.0944068570633, -114.013659726112)",,
QUIK CASH,3520 17 AV SE,"(51.0382062823643, -113.983595513433)",,
TUX AND BRIDAL SHOP (THE),#101 5700 FALSBRIDGE DR NE,"(51.0986956084414, -113.954693878539)",,
SWEET HOME BAKERY,#28A 7930 BOWNESS RD NW,"(51.089579592931, -114.201071409281)",,
7 ELEVEN FOOD STORE #15526,#1 1619 37 ST SW,"(51.0388603007506, -114.141709148777)",,
SIDE STREET PUB AND GRILL,1161 KENSINGTON CR NW,"(51.0519253893056, -114.089391124665)",,
ACTIVE PAWN BROKERS,1434 17 AV SW,"(51.0380224382602, -114.095162198056)",,
COMPLETE ELECTRIC MOTOR REPAIR,#8 3600 21 ST NE,"(51.0843310260712, -114.007468911377)",,
HERITAGE PARK,1900 HERITAGE DR SW,"(50.9848277984902, -114.108215601431)",,
YUM YUM MINI DONUTS,#119 9950 MACLEOD TR SE,"(50.9621969303013, -114.069335981327)",,
LIQUOR DEPOT AT MEMORIAL DRIVE,#36 6060 MEMORIAL DR NE,"(51.0529181368315, -113.94379001856)",,
CILANTRO,338 17 AV SW,"(51.0380560669052, -114.070597084545)",,
ENTREPRISE ROBERT THIBERT,#150 10 SMED LN SE,"(50.9960024387763, -113.954480725448)",,
GETTA PIZZA,#307 2335 162 AV SW,"(50.9052164720664, -114.111022769535)",,
PLATINUM HAIR GROUP,9160 MACLEOD TR SE,"(50.9715953232921, -114.069501547415)",,
NOV ENERFLOW ULC,4910 80 AV SE,"(50.9805527438123, -113.963308288329)",,
TACK COLLECTOR (THE),#116 5050 106 AV SE,"(50.958344190294, -113.962623586834)",,
SOBEY'S NOLAN HILL,#700 8 NOLAN HILL BV NW,"(51.1734863089769, -114.156893745156)",,
FOUNTAIN TIRE,7028 FAIRMOUNT DR SE,"(50.9917075708507, -114.062688617357)",,
ALBERTA HARDWOOD FLOORING,621 MANITOU RD SE,"(51.0098932234916, -114.050102066514)",,
TYPHOON CATERING,550 PROMINENCE RI SW,"(51.0590997889814, -114.176821602277)",,
SAFEWAY WINE & SPIRITS #2732,#200 4915 130 AV SE,"(50.9304055390705, -113.963072933526)",,
OAK ENVIRONMENTAL,#2 4504 12 ST NE,"(51.0921832524567, -114.032565127121)",,
SLICED FC,4936 52 ST SE,"(51.0099295041143, -113.957032434001)",,
REXALL/PHARMA PLUS PHARMACIES #9806,#120 4448 FRONT ST SE,"(50.8821019787673, -113.951521555948)",,
CALGARY RUGBY UNION,9025 SHEPARD RD SE,"(50.9722852176558, -113.991739807277)",,
PAPA JOHN'S PIZZA,3172 SUNRIDGE BV NE,"(51.0762789368478, -113.989977592156)",,
V MEDISPA,#100 1919 SIROCCO DR SW,"(51.0360920982541, -114.16729208273)",,
APARTMENT BUILDING,1728 26 AV SW,"(51.0307281724972, -114.100572806872)",,
SUBWAY,#9 3919 RICHMOND RD SW,"(51.020929168713, -114.143292346297)",,
EVANSTON SALON & ESTHETICS,150 EVANSPARK MR NW,"(51.1745782362364, -114.11123342592)",,
REAL CANADIAN SUPERSTORE #1577,5858 SIGNAL HILL CE SW,"(51.0195324872452, -114.17433667154)",,
BREWSTERS BREWING COMPANY & RESTAURANT / BEER REVOLUTION,834 11 AV SW,"(51.0431306589766, -114.081062231612)",,
DAVE'S LIQUOR STORE,1546 16 AV NW,"(51.0672348897914, -114.097749659871)",,
WEST TRELL TIRE,#4 5622 BURBANK CR SE,"(51.0058006076063, -114.046433275003)",,
ATCO BLUE FLAME KITCHEN,#1 909 11 AV SW,"(51.0426252015608, -114.082011254748)",,
DIXON'S PUB,#24 15425 BANNISTER RD SE,"(50.9147919424331, -114.06680253497)",,
CAREWEST DR VERNON FANNING CENTRE,722 16 AV NE,"(51.0676487427803, -114.045858687406)",,
BREWSTERS BREWING COMPANY & RESTAURANT,#176 755 LAKE BONAVISTA DR SE,"(50.9422696848118, -114.047094600374)",,
ASMARA CONVENIENCE STORE,#4 5102 RUNDLEHORN DR NE,"(51.0719637045602, -113.960811440636)",,
YWCA,320 5 AV SE,"(51.0487029847569, -114.056628373509)",,
KENRON PHARMACY,#100 1620 29 ST NW,"(51.0675874730788, -114.128189486978)",,
TIM HORTON DONUTS,1341 32 AV NE,"(51.0808841050629, -114.025599366828)",,
NELLIE'S COSMIC CAFE,1001 17 AV SW,"(51.0376497516635, -114.084540651979)",,
SHULABH JEWELLERS,#104 55 CASTLERIDGE BV NE,"(51.0985290237447, -113.961385671952)",,
VACUUM SPECIALIST,3103 CENTRE ST NW,"(51.0798003477846, -114.062964636277)",,
SADDLERIDGE BOTTLE DEPOT,4207 80 AV NE,"(51.1244173574062, -113.973049769446)",,
7 ELEVEN FOOD STORE #29510,9128 MACLEOD TR SE,"(50.9718765118013, -114.069373721943)",,
NATIONAL BOWL (LOWER LEVEL),341 10 AV SW,"(51.0432790917422, -114.070228769853)",,
MARKIN MACPHAIL CENTRE / GARDEN CAFE,149 CANADA OLYMPIC RD SW,"(51.0847014583206, -114.221100607041)",,
FOREST LAWN PARTS DEPOT,4215 35 ST SE,"(51.0167232093809, -113.982099171497)",,
SOUTH TRAIL CHRYSLER DODGE JEEP RAM,6103 130 AV SE,"(50.9278196953969, -113.945336352378)",,
MACLEOD SIGNS,#8 1935 30 AV NE,"(51.0792776198417, -114.012502792092)",,
STAPLES THE OFFICE SUPERSTORE #62,#3 321 61 AV SW,"(50.9971451731819, -114.06822705408)",,
POUR (THE),#3018 2060 SYMONS VALLEY PY NW,"(51.1741767782141, -114.108580999106)",,
DATADRILL COMMUNICATIONS,6701 FAIRMOUNT DR SE,"(50.9927924461501, -114.06461488469)",,
CLIVE BURGER BAR,736 17 AV SW,"(51.0380597621991, -114.078921813745)",,
VISIONQUEST EYEWEAR,#256 999 36 ST NE,"(51.0616238835494, -113.984759000238)",,
AFC SUSHI,#200 500 COUNTRY HILLS BV NE,"(51.1554515998029, -114.057850854805)",,
TIREWORX,#105 519 34 AV SE,"(51.0228558914569, -114.051728628211)",,
SILVERSPRINGS LIQUOR STORE,#188 8060 SILVER SPRINGS BV NW,"(51.1164186982086, -114.204595404811)",,
SHOPPERS DRUG MART #2356,#830 19369 SHERIFF KING ST SW,"(50.8784886542434, -114.073355058201)",,
MAGGIE'S DIAMONDS BOUTIQUE,#245 6455 MACLEOD TR SW,"(50.9979758797472, -114.0738360896)",,
I KITCHEN,#7 1313 44 AV NE,"(51.091375693784, -114.031295902914)",,
MOTHER'S PIZZA,#3 10 COUNTRY HILLS LD NW,"(51.1430434317959, -114.072010269463)",,
